546,9.81868,4.27373,-18.2321
546,9.78076,4.12302,-18.7915
546,9.81126,4.31443,-18.2393
546,9.86854,4.2311,-19.0492
546,9.77049,4.23471,-19.3165
546,9.76139,4.276,-19.3595
546,9.67778,4.27991,-19.3961
546,9.35141,7.87384,-18.2773
546,11.7461,7.1734,-20.2685
546,11.65,7.35349,-20.1826
546,11.6903,7.45727,-20.1701
546,9.67739,8.24682,-18.198
546,9.78116,8.38015,-18.1477
546,11.9616,7.54546,-21.5335
546,10.7186,7.82009,-21.2101
546,10.0556,8.51672,-19.1328
546,12.0137,7.67591,-21.61
546,10.1762,8.06456,-21.0425
546,10.2089,8.64512,-19.3479
546,11.579,8.07753,-20.9762
546,10.1634,8.76913,-19.1771
546,11.9964,8.33602,-20.3832
546,10.8135,8.20663,-21.0978
546,13.1853,12.922,-19.5986
544,13.1853,12.922,-19.5986
546,13.28,14.1144,-21.7724
544,13.28,14.1144,-21.7724
546,13.7248,14.3896,-20.0848
544,13.7248,14.3896,-20.0848
546,10.1184,9.07735,-21.2786
544,10.1184,9.07735,-21.2786
546,10.3507,8.95057,-21.247
544,10.3507,8.95057,-21.247
546,10.3618,10.5472,-21.4849
544,10.3618,10.5472,-21.4849
546,12.2738,13.2467,-21.7829
544,12.2738,13.2467,-21.7829
546,12.7675,10.8277,-18.944
544,12.7675,10.8277,-18.944
546,13.1,13.1648,-20.4245
544,13.1,13.1648,-20.4245
546,14.6822,10.8508,-21.219
544,14.6822,10.8508,-21.219
546,11.8162,10.1137,-19.2956
544,11.8162,10.1137,-19.2956
546,12.5038,8.1683,-20.9164
544,12.5038,8.1683,-20.9164
546,16.0741,13.6142,-17.7911
544,16.0741,13.6142,-17.7911
546,14.3439,11.1861,-17.7307
544,14.3439,11.1861,-17.7307
546,14.0185,15.4366,-19.8909
543,14.0185,15.4366,-19.8909
546,10.274,9.41003,-20.153
543,10.274,9.41003,-20.153
546,11.6875,11.1431,-19.5771
543,11.6875,11.1431,-19.5771
546,12.8265,8.99068,-21.5862
543,12.8265,8.99068,-21.5862
546,10.6768,17.4807,-16.3216
543,10.6768,17.4807,-16.3216
546,18.854,17.6671,-21.3669
543,18.854,17.6671,-21.3669
546,10.8475,9.46348,-21.0393
542,10.8475,9.46348,-21.0393
546,11.3526,8.65406,-21.1461
542,11.3526,8.65406,-21.1461
546,10.5666,9.56812,-19.4247
542,10.5666,9.56812,-19.4247
546,15.0819,17.4303,-19.5711
542,15.0819,17.4303,-19.5711
546,10.511,8.56866,-20.8348
542,10.511,8.56866,-20.8348
546,10.3361,9.02135,-19.6189
539,10.3361,9.02135,-19.6189
546,11.7235,9.01447,-20.5846
539,11.7235,9.01447,-20.5846
546,10.4367,8.59606,-19.217
539,10.4367,8.59606,-19.217
546,10.2556,8.61933,-21.5484
539,10.2556,8.61933,-21.5484
546,10.3645,8.72269,-19.0808
539,10.3645,8.72269,-19.0808
546,11.4519,9.46824,-21.6928
539,11.4519,9.46824,-21.6928
546,12.5541,12.4777,-20.0712
539,12.5541,12.4777,-20.0712
546,11.6028,9.51575,-21.4053
539,11.6028,9.51575,-21.4053
546,10.1752,9.30927,-21.3787
539,10.1752,9.30927,-21.3787
546,11.9834,7.28438,-17.7499
539,11.9834,7.28438,-17.7499
546,17.8199,17.1769,-18.3862
539,17.8199,17.1769,-18.3862
546,11.8162,7.07251,-19.9875
539,11.8162,7.07251,-19.9875
546,17.2486,20.3691,-17.9774
539,17.2486,20.3691,-17.9774
546,10.3744,6.55326,-18.7793
540,10.3744,6.55326,-18.7793
546,10.8374,10.6854,-18.1444
540,10.8374,10.6854,-18.1444
546,10.6289,8.87131,-21.0718
538,10.6289,8.87131,-21.0718
546,10.9682,9.49224,-21.0377
538,10.9682,9.49224,-21.0377
546,10.2159,8.84152,-20.3859
535,10.2159,8.84152,-20.3859
547,9.6584,4.00312,-18.7241
547,9.77008,4.15805,-18.7664
547,9.77213,4.29763,-18.6457
